transaction_id,experiment_id,variant,click_id,click_date,transaction_date,booking_value,cancelled
TX018122,EXP001,Treatment,CLK386512,2026-08-22,2026-08-27,410.47,false
TX018123,EXP001,Treatment,CLK386526,2026-08-22,2026-08-28,1072.1,false
TX018124,EXP001,Treatment,CLK386533,2026-08-22,2026-08-23,708.37,false
TX018125,EXP001,Treatment,CLK386560,2026-08-22,2026-09-01,255.09,0
TX018126,EXP001,Treatment,CLK386578,2026-08-22,2026-08-22,1286.71,0
TX018127,EXP001,Treatment,CLK386579,2026-08-22,2026-09-01,406.6,false
TX018128,EXP001,Treatment,CLK386625,2026-08-22,2026-08-26,737.65,false
TX018129,EXP001,Treatment,CLK386658,2026-08-22,2026-08-28,569.23,false
TX018130,EXP001,Treatment,CLK386679,2026-08-22,2026-08-24,172.45,false
TX018131,EXP001,Treatment,CLK386680,2026-08-22,2026-08-25,197.84,0
TX018132,EXP001,Treatment,CLK386684,2026-08-22,2026-08-27,182.9,0
TX018133,EXP001,Treatment,CLK386712,2026-08-22,2026-08-24,509.61,0
TX018134,EXP001,Treatment,CLK386777,2026-08-22,2026-08-30,540.63,1
TX018135,EXP001,Treatment,CLK386781,2026-08-22,2026-08-28,745.68,0
TX018136,EXP001,Treatment,CLK386793,2026-08-22,2026-08-23,747.03,false
TX018137,EXP001,Treatment,CLK386909,2026-08-22,2026-08-29,462.66,false
TX018138,EXP001,Treatment,CLK386920,2026-08-22,2026-08-24,615.97,false
TX018139,EXP001,Treatment,CLK386933,2026-08-22,2026-09-01,756.69,0
TX018140,EXP001,Treatment,CLK386950,2026-08-22,2026-09-01,528.72,1
TX018141,EXP001,Treatment,CLK386962,2026-08-22,2026-08-29,1446.37,0
TX018142,EXP001,Treatment,CLK387010,2026-08-22,2026-08-22,634.86,0
TX018143,EXP001,Treatment,CLK387024,2026-08-22,2026-08-26,378.85,0
TX018144,EXP001,Treatment,CLK387118,2026-08-22,2026-08-23,197.39,false
TX018145,EXP001,Treatment,CLK387124,2026-08-22,2026-08-24,341.22,false
TX018146,EXP001,Treatment,CLK387132,2026-08-22,2026-08-23,427.73,false
TX018147,EXP001,Treatment,CLK387136,2026-08-22,2026-08-26,196.27,false
TX018148,EXP001,Treatment,CLK387145,2026-08-22,2026-08-22,236.98,0
TX018149,EXP001,Treatment,CLK387165,2026-08-22,2026-09-01,278.46,true
TX018150,EXP001,Treatment,CLK387184,2026-08-22,2026-09-01,383.83,0
TX018151,EXP001,Treatment,CLK387185,2026-08-22,2026-08-23,989.66,0
TX018152,EXP001,Treatment,CLK387187,2026-08-22,2026-08-27,921.4,false
TX018153,EXP001,Treatment,CLK387200,2026-08-22,2026-08-24,631.59,false
TX018154,EXP001,Treatment,CLK387214,2026-08-22,2026-09-01,556.38,0
TX018155,EXP001,Treatment,CLK387223,2026-08-22,2026-08-22,331.99,false
TX018156,EXP001,Treatment,CLK387227,2026-08-22,2026-08-29,1069.68,false
TX018157,EXP001,Treatment,CLK387238,2026-08-22,2026-08-28,554.2,false
TX018158,EXP001,Treatment,CLK387263,2026-08-22,2026-08-23,735.17,false
TX018159,EXP001,Treatment,CLK387267,2026-08-22,2026-08-26,2209.0,0
TX018160,EXP001,Treatment,CLK387293,2026-08-22,2026-08-25,"1,308.14",0
TX018161,EXP001,Treatment,CLK387327,2026-08-22,2026-08-24,1157.61,0
TX018162,EXP001,Treatment,CLK387334,2026-08-22,2026-08-29,149.85,0
TX018163,EXP001,Treatment,CLK387357,2026-08-22,2026-08-25,184.92,0
TX018164,EXP001,Treatment,CLK387368,2026-08-22,2026-08-22,836.36,1
TX018165,EXP001,Treatment,CLK387408,2026-08-22,2026-08-23,130.54,false
TX018166,EXP001,Treatment,CLK387410,2026-08-22,2026-08-29,209.99,0
TX018167,EXP001,Treatment,CLK387446,2026-08-22,2026-08-26,1011.94,true
TX018168,EXP001,Treatment,CLK387453,2026-08-22,2026-08-24,794.74,false
TX018169,EXP001,Treatment,CLK387464,2026-08-22,2026-08-23,883.08,0
TX018170,EXP001,Treatment,CLK387472,2026-08-22,2026-09-01,550.48,false
TX018171,EXP001,Treatment,CLK387483,2026-08-22,2026-08-22,188.77,0
TX018172,EXP001,Treatment,CLK387491,2026-08-22,2026-08-22,356.3,0
TX018173,EXP001,Treatment,CLK387493,2026-08-22,2026-08-24,672.36,false
TX018174,EXP001,Treatment,CLK387514,2026-08-22,2026-08-24,227.45,false
TX018175,EXP001,Treatment,CLK387520,2026-08-22,2026-09-01,158.14,0
TX018176,EXP001,Treatment,CLK387575,2026-08-22,2026-08-24,168.24,false
TX018177,EXP001,Treatment,CLK387578,2026-08-22,2026-08-22,194.71,0
TX018178,EXP001,Treatment,CLK387601,2026-08-22,2026-08-28,178.07,true
TX018179,EXP001,Treatment,CLK387688,2026-08-22,2026-08-28,626.68,0
TX018180,EXP001,Treatment,CLK387716,2026-08-22,2026-08-24,464.88,false
TX018181,EXP001,Treatment,CLK387745,2026-08-22,2026-08-23,308.1,0
TX018182,EXP001,Treatment,CLK387783,2026-08-22,2026-08-26,754.87,false
TX018183,EXP001,Treatment,CLK387787,2026-08-22,2026-08-24,860.34,1
TX018184,EXP001,Treatment,CLK387793,2026-08-22,2026-08-28,568.34,0
TX018185,EXP001,Treatment,CLK387797,2026-08-22,2026-08-25,515.45,false
TX018186,EXP001,Treatment,CLK387803,2026-08-22,2026-09-01,849.03,false
TX018187,EXP001,Treatment,CLK387803,2026-08-22,2026-08-23,1042.56,0
TX018188,EXP001,Treatment,CLK387906,2026-08-22,2026-08-29,188.47,false
TX018189,EXP001,Treatment,CLK387938,2026-08-22,2026-09-01,879.89,false
TX018190,EXP001,Treatment,CLK387971,2026-08-22,2026-08-27,273.43,false
TX018191,EXP001,Treatment,CLK387986,2026-08-22,2026-08-24,191.49,false
TX018192,EXP001,Treatment,CLK388009,2026-08-22,2026-08-30,790.89,0
TX018193,EXP001,Treatment,CLK388040,2026-08-22,2026-08-27,,false
TX018194,EXP001,Treatment,CLK388066,2026-08-22,2026-08-23,125.87,false
TX018195,EXP001,Treatment,CLK388098,2026-08-22,2026-08-25,246.9,0
TX018196,EXP001,Treatment,CLK388127,2026-08-22,2026-08-26,451.08,0
TX018197,EXP001,Treatment,CLK388129,2026-08-22,2026-09-01,559.81,false
TX018198,EXP001,Treatment,CLK388171,2026-08-22,2026-08-23,337.83,false
TX018199,EXP001,Treatment,CLK388205,2026-08-22,2026-08-25,930.31,0
TX018200,EXP001,Treatment,CLK388214,2026-08-22,2026-08-25,1120.02,false
TX018201,EXP001,Treatment,CLK388235,2026-08-22,2026-08-24,339.58,false
TX018202,EXP001,Treatment,CLK388250,2026-08-22,2026-08-25,"1,336.24",0
TX018203,EXP001,Treatment,CLK388253,2026-08-22,2026-08-25,508.42,0
TX018204,EXP001,Treatment,CLK388253,2026-08-22,2026-08-23,1625.96,false
TX018205,EXP001,Treatment,CLK388255,2026-08-22,2026-08-30,311.24,false
TX018206,EXP001,Treatment,CLK388273,2026-08-22,2026-08-24,936.9,0
TX018207,EXP001,Treatment,CLK388283,2026-08-22,2026-08-24,603.7,true
TX018208,EXP001,Treatment,CLK388309,2026-08-22,2026-08-29,734.57,0
TX018209,EXP001,Treatment,CLK388313,2026-08-22,2026-08-25,646.67,0
TX018210,EXP001,Treatment,CLK388338,2026-08-22,2026-08-22,450.59,0
TX018211,EXP001,Treatment,CLK388379,2026-08-22,2026-08-25,170.64,0
TX018212,EXP001,Treatment,CLK388412,2026-08-22,2026-08-26,812.66,0
TX018213,EXP001,Treatment,CLK388433,2026-08-22,2026-08-26,289.87,0
TX018214,EXP001,Treatment,CLK388434,2026-08-22,2026-08-25,164.34,false
TX018215,EXP001,Treatment,CLK388462,2026-08-22,2026-08-30,,false
TX018216,EXP001,Treatment,CLK388480,2026-08-22,2026-08-24,782.94,1
TX018217,EXP001,Treatment,CLK388487,2026-08-22,2026-08-28,1628.42,0
TX018218,EXP001,Treatment,CLK388496,2026-08-22,2026-08-23,246.72,false
TX018219,EXP001,Treatment,CLK388515,2026-08-22,2026-08-22,195.09,false
TX018220,EXP001,Treatment,CLK388516,2026-08-22,2026-08-30,327.99,0
TX018221,EXP001,Treatment,CLK388556,2026-08-22,2026-08-28,178.03,false
TX018222,EXP001,Treatment,CLK388571,2026-08-22,2026-08-23,311.21,false
TX018223,EXP001,Treatment,CLK388607,2026-08-22,2026-08-25,440.49,false
TX018224,EXP001,Treatment,CLK388611,2026-08-22,2026-08-24,480.81,0
TX018225,EXP001,Treatment,CLK388613,2026-08-22,2026-08-22,366.73,false
TX018226,EXP001,Treatment,CLK388617,2026-08-22,2026-08-26,320.47,false
TX018227,EXP001,Treatment,CLK388618,2026-08-22,2026-08-24,306.26,0
TX018228,EXP001,Treatment,CLK388621,2026-08-22,2026-08-24,665.5,0
TX018229,EXP001,Treatment,CLK388623,2026-08-22,2026-09-01,421.03,true
TX018230,EXP001,Treatment,CLK388664,2026-08-22,2026-08-29,652.31,false
TX018231,EXP001,Treatment,CLK388674,2026-08-22,2026-08-29,385.9,0
TX018232,EXP001,Treatment,CLK388683,2026-08-22,2026-08-24,,0
TX018233,EXP001,Treatment,CLK388685,2026-08-22,2026-08-26,504.55,1
TX018234,EXP001,Treatment,CLK388704,2026-08-22,2026-08-23,597.27,0
TX018235,EXP001,Treatment,CLK388757,2026-08-22,2026-08-27,590.51,0
TX018236,EXP001,Treatment,CLK388770,2026-08-22,2026-08-23,418.12,false
TX018237,EXP001,Treatment,CLK388776,2026-08-22,2026-08-29,360.45,false
TX018238,EXP001,Treatment,CLK388786,2026-08-22,2026-08-27,468.29,false
TX018239,EXP001,Treatment,CLK388801,2026-08-22,2026-08-30,795.53,0
TX018240,EXP001,Treatment,CLK388815,2026-08-22,2026-08-25,570.37,false
TX018241,EXP001,Treatment,CLK388825,2026-08-22,2026-08-27,505.98,false
TX018242,EXP001,Treatment,CLK388829,2026-08-22,2026-08-24,348.01,false
TX018243,EXP001,Treatment,CLK388830,2026-08-22,2026-08-23,465.52,1
TX018244,EXP001,Treatment,CLK388833,2026-08-22,2026-08-22,337.42,true
TX018245,EXP001,Treatment,CLK388856,2026-08-22,2026-09-01,346.25,false
TX018246,EXP001,Treatment,CLK388882,2026-08-22,2026-08-27,46.75,false
TX018247,EXP001,Treatment,CLK388887,2026-08-22,2026-09-01,345.28,0
TX018248,EXP001,Treatment,CLK388908,2026-08-22,2026-08-28,1235.8,0
TX018249,EXP001,Treatment,CLK388921,2026-08-22,2026-08-30,309.61,false
TX018250,EXP001,Treatment,CLK388933,2026-08-22,2026-08-28,226.31,0
TX018251,EXP001,Treatment,CLK389012,2026-08-22,2026-08-23,584.98,false
TX018252,EXP001,Treatment,CLK389021,2026-08-22,2026-08-23,1644.03,0
TX018253,EXP001,Treatment,CLK389034,2026-08-22,2026-08-25,812.63,false
TX018254,EXP001,Treatment,CLK389036,2026-08-22,2026-08-26,1434.15,0
TX018255,EXP001,Treatment,CLK389069,2026-08-22,2026-08-23,671.12,false
TX018256,EXP001,Treatment,CLK389080,2026-08-22,2026-08-30,342.82,false
TX018257,EXP001,Treatment,CLK389092,2026-08-22,2026-08-23,1139.58,false
TX018258,EXP001,Treatment,CLK389113,2026-08-22,2026-08-29,282.82,false
TX018259,EXP001,Treatment,CLK389115,2026-08-22,2026-08-30,468.2,0
TX018260,EXP001,Treatment,CLK389134,2026-08-22,2026-08-29,557.21,0
TX018261,EXP001,Treatment,CLK389143,2026-08-22,2026-08-24,484.14,0
TX018262,EXP001,Treatment,CLK389162,2026-08-22,2026-08-28,943.38,0
TX018263,EXP001,Treatment,CLK389173,2026-08-22,2026-08-23,563.65,0
TX018264,EXP001,Treatment,CLK389175,2026-08-22,2026-08-28,483.24,false
TX018265,EXP001,Treatment,CLK389182,2026-08-22,2026-08-23,670.94,0
TX018266,EXP001,Treatment,CLK389205,2026-08-22,2026-08-27,233.13,0
TX018267,EXP001,Treatment,CLK389234,2026-08-22,2026-08-23,331.73,false
TX018268,EXP001,Treatment,CLK389269,2026-08-22,2026-08-23,250.26,0
TX018269,EXP001,Treatment,CLK389280,2026-08-22,2026-08-23,305.47,0
TX018270,EXP001,Treatment,CLK389298,2026-08-22,2026-08-28,572.66,false
TX018271,EXP001,Treatment,CLK389303,2026-08-22,2026-08-23,222.5,false
TX018272,EXP001,Treatment,CLK389305,2026-08-22,2026-09-01,515.94,false
TX018273,EXP001,Treatment,CLK389342,2026-08-22,2026-08-28,1109.1,0
TX018274,EXP001,Treatment,CLK389360,2026-08-22,2026-08-26,526.82,false
TX018275,EXP001,Treatment,CLK389401,2026-08-22,2026-08-29,588.51,0
TX018276,EXP001,Treatment,CLK389410,2026-08-22,2026-08-30,427.53,false
TX018277,EXP001,Treatment,CLK389419,2026-08-22,2026-08-23,492.59,false
TX018278,EXP001,Treatment,CLK389425,2026-08-22,2026-08-28,628.15,false
TX018279,EXP001,Treatment,CLK389427,2026-08-22,2026-08-24,222.99,false
TX018280,EXP001,Treatment,CLK389437,2026-08-22,2026-08-29,675.51,0
TX018281,EXP001,Treatment,CLK389480,2026-08-22,2026-09-01,229.35,false
TX018282,EXP001,Treatment,CLK389480,2026-08-22,2026-08-26,690.62,0
TX018283,EXP001,Treatment,CLK389487,2026-08-22,2026-08-24,198.85,0
TX018284,EXP001,Treatment,CLK389507,2026-08-22,2026-08-26,617.13,false
TX018285,EXP001,Treatment,CLK389510,2026-08-22,2026-08-24,596.98,0
TX018286,EXP001,Treatment,CLK389541,2026-08-22,2026-08-30,476.19,1
TX018287,EXP001,Treatment,CLK389559,2026-08-22,2026-08-25,624.87,false
TX018288,EXP001,Treatment,CLK389573,2026-08-22,2026-08-29,458.04,0
TX018289,EXP001,Treatment,CLK389574,2026-08-22,2026-08-24,256.0,0
TX018290,EXP001,Treatment,CLK389593,2026-08-22,2026-08-29,156.18,false
TX018291,EXP001,Treatment,CLK389626,2026-08-22,2026-08-28,561.98,1
TX018292,EXP001,Treatment,CLK389644,2026-08-22,2026-08-24,910.79,0
TX018293,EXP001,Treatment,CLK389661,2026-08-22,2026-08-23,309.62,0
TX018294,EXP001,Treatment,CLK389676,2026-08-22,2026-08-24,348.1,0
TX018295,EXP001,Treatment,CLK389685,2026-08-22,2026-08-27,560.22,0
TX018296,EXP001,Treatment,CLK389703,2026-08-22,2026-08-22,428.47,true
TX018297,EXP001,Treatment,CLK389708,2026-08-22,2026-08-25,878.24,1
TX018298,EXP001,Treatment,CLK389714,2026-08-22,2026-08-23,,0
TX018299,EXP001,Treatment,CLK389728,2026-08-22,2026-08-30,245.26,false
TX018300,EXP001,Treatment,CLK389771,2026-08-22,2026-08-24,626.73,0
TX018301,EXP001,Treatment,CLK389773,2026-08-22,2026-08-24,1409.67,0
TX018302,EXP001,Treatment,CLK389813,2026-08-22,2026-08-23,,0
TX018303,EXP001,Treatment,CLK389814,2026-08-22,2026-08-24,531.6,0
TX018304,EXP001,Treatment,CLK389815,2026-08-22,2026-08-23,368.68,0
TX018305,EXP001,Treatment,CLK389819,2026-08-22,2026-08-24,460.69,false
TX018306,EXP001,Treatment,CLK389823,2026-08-22,2026-08-30,781.65,0
TX018307,EXP001,Treatment,CLK389842,2026-08-22,2026-08-25,298.38,0
TX018308,EXP001,Treatment,CLK389856,2026-08-22,2026-08-29,759.29,false
TX018309,EXP001,Treatment,CLK389876,2026-08-22,2026-08-24,176.69,false
TX018310,EXP001,Treatment,CLK389899,2026-08-22,2026-08-26,428.8,0
TX018311,EXP001,Treatment,CLK389955,2026-08-22,2026-08-23,1052.93,0
TX018312,EXP001,Treatment,CLK389974,2026-08-22,2026-08-26,377.33,false
TX018313,EXP001,Treatment,CLK389984,2026-08-22,2026-08-22,446.84,false
TX018314,EXP001,Treatment,CLK389984,2026-08-22,2026-08-27,620.91,0
TX018315,EXP001,Treatment,CLK390017,2026-08-22,2026-08-28,289.67,true
TX018316,EXP001,Treatment,CLK390024,2026-08-22,2026-08-22,655.37,0
TX018317,EXP001,Treatment,CLK390036,2026-08-22,2026-08-25,475.7,0
TX018318,EXP001,Treatment,CLK390056,2026-08-22,2026-08-24,1001.59,false
TX018319,EXP001,Treatment,CLK390103,2026-08-22,2026-09-01,418.65,0
TX018320,EXP001,Treatment,CLK390139,2026-08-22,2026-09-01,808.57,false
TX018321,EXP001,Treatment,CLK390168,2026-08-22,2026-08-27,547.57,false
TX018322,EXP001,Treatment,CLK390181,2026-08-22,2026-08-23,646.81,0
TX018323,EXP001,Treatment,CLK390222,2026-08-22,2026-08-26,399.8,0
TX018324,EXP001,Treatment,CLK390234,2026-08-22,2026-08-24,709.75,0
TX018325,EXP001,Treatment,CLK390326,2026-08-22,2026-08-28,913.0,0
TX018326,EXP001,Treatment,CLK390330,2026-08-22,2026-08-23,377.31,0
TX018327,EXP001,Treatment,CLK390332,2026-08-22,2026-08-23,521.25,0
TX018328,EXP001,Treatment,CLK390352,2026-08-22,2026-08-30,312.76,0
TX018329,EXP001,Treatment,CLK390360,2026-08-22,2026-08-26,412.29,1
TX018330,EXP001,Treatment,CLK390378,2026-08-22,2026-08-24,340.55,1
TX018331,EXP001,Treatment,CLK390380,2026-08-22,2026-08-25,323.64,0
TX018332,EXP001,Treatment,CLK390399,2026-08-22,2026-08-24,565.88,false
TX018333,EXP001,Treatment,CLK390410,2026-08-22,2026-08-30,840.00,false
TX018334,EXP001,Treatment,CLK390415,2026-08-22,2026-09-01,132.23,false
TX018335,EXP001,Treatment,CLK390450,2026-08-22,2026-08-28,268.09,0
TX018336,EXP001,Treatment,CLK390460,2026-08-22,2026-08-23,116.69,0
TX018337,EXP001,Treatment,CLK390469,2026-08-22,2026-08-23,843.03,0
TX018338,EXP001,Treatment,CLK390489,2026-08-22,2026-08-29,672.5,false
TX018339,EXP001,Treatment,CLK390490,2026-08-22,2026-08-27,560.88,false
TX018340,EXP001,Treatment,CLK390537,2026-08-22,2026-08-29,170.89,0
TX018341,EXP001,Treatment,CLK390551,2026-08-22,2026-08-24,756.13,false
TX018342,EXP001,Treatment,CLK390553,2026-08-22,2026-08-27,116.67,false
TX018343,EXP001,Treatment,CLK390572,2026-08-22,2026-09-01,497.3,0
TX018344,EXP001,Treatment,CLK390583,2026-08-22,2026-08-22,1308.34,false
TX018345,EXP001,Treatment,CLK390593,2026-08-22,2026-08-24,300.42,true
TX018346,EXP001,Treatment,CLK390595,2026-08-22,2026-08-28,275.63,0
TX018347,EXP001,Treatment,CLK390599,2026-08-22,2026-08-29,235.36,0
TX018348,EXP001,Treatment,CLK390650,2026-08-22,2026-08-29,338.04,true
TX018349,EXP001,Treatment,CLK390701,2026-08-22,2026-08-25,530.77,false
TX018350,EXP001,Treatment,CLK390702,2026-08-22,2026-08-28,2213.44,false
TX018351,EXP001,Treatment,CLK390731,2026-08-22,2026-08-26,476.23,0
TX018352,EXP001,Treatment,CLK390738,2026-08-22,2026-08-23,638.38,0
TX018353,EXP001,Treatment,CLK390746,2026-08-22,2026-08-26,417.71,0
TX018354,EXP001,Treatment,CLK390761,2026-08-22,2026-08-23,973.79,0
TX018355,EXP001,Treatment,CLK390766,2026-08-22,2026-08-24,668.07,0
TX018356,EXP001,Treatment,CLK390774,2026-08-22,2026-08-28,467.18,0
TX018357,EXP001,Treatment,CLK390787,2026-08-22,2026-08-24,411.07,0
TX018358,EXP001,Treatment,CLK390793,2026-08-22,2026-08-22,365.38,0
TX018359,EXP001,Treatment,CLK390832,2026-08-22,2026-08-23,378.58,true
TX018360,EXP001,Treatment,CLK390870,2026-08-22,2026-08-24,344.52,0
TX018361,EXP001,Treatment,CLK390884,2026-08-22,2026-08-24,2031.69,false
TX018362,EXP001,Treatment,CLK390888,2026-08-22,2026-08-24,1324.96,false
TX018363,EXP001,Treatment,CLK390902,2026-08-22,2026-08-27,509.78,false
TX018364,EXP001,Treatment,CLK390911,2026-08-22,2026-08-24,1009.39,false
TX018365,EXP001,Treatment,CLK390930,2026-08-22,2026-08-25,491.81,0
TX018366,EXP001,Treatment,CLK390941,2026-08-22,2026-08-28,321.39,false
TX018367,EXP001,Treatment,CLK390959,2026-08-22,2026-08-29,96.05,0
TX018368,EXP001,Treatment,CLK390971,2026-08-22,2026-08-30,1563.68,0
TX018369,EXP001,Treatment,CLK390983,2026-08-22,2026-08-24,339.94,false
TX018370,EXP001,Treatment,CLK390986,2026-08-22,2026-08-23,288.24,true
TX018371,EXP001,Treatment,CLK391015,2026-08-22,2026-08-24,405.01,0
TX018372,EXP001,Treatment,CLK391085,2026-08-22,2026-08-28,997.37,0
TX018373,EXP001,Treatment,CLK391138,2026-08-22,2026-08-24,924.88,false
TX018374,EXP001,Treatment,CLK391146,2026-08-22,2026-08-23,985.63,false
TX018375,EXP001,Treatment,CLK391172,2026-08-22,2026-08-23,703.64,1
TX018376,EXP001,Treatment,CLK391188,2026-08-22,2026-08-24,385.39,false
TX018377,EXP001,Treatment,CLK391207,2026-08-22,2026-08-28,303.74,1
TX018378,EXP001,Treatment,CLK391229,2026-08-22,2026-08-24,219.75,false
TX018379,EXP001,Treatment,CLK391247,2026-08-22,2026-09-01,386.11,false
TX018380,EXP001,Treatment,CLK391273,2026-08-22,2026-08-29,478.27,1
TX018381,EXP001,Treatment,CLK391314,2026-08-22,2026-08-27,1212.27,0
TX018382,EXP001,Treatment,CLK391316,2026-08-22,2026-08-29,228.9,false
TX018383,EXP001,Treatment,CLK391325,2026-08-22,2026-08-29,593.66,0
TX018384,EXP001,Treatment,CLK391344,2026-08-22,2026-08-24,160.44,0
TX018385,EXP001,Treatment,CLK391369,2026-08-22,2026-08-22,713.59,false
TX018386,EXP001,Treatment,CLK391377,2026-08-22,2026-09-01,674.41,0
TX018387,EXP001,Treatment,CLK391378,2026-08-22,2026-08-26,691.56,0
TX018388,EXP001,Treatment,CLK391391,2026-08-22,2026-08-25,346.48,false
TX018389,EXP001,Treatment,CLK391393,2026-08-22,2026-08-24,258.54,false
TX018390,EXP001,Treatment,CLK391399,2026-08-22,2026-08-27,1097.4,true
TX018391,EXP001,Treatment,CLK391446,2026-08-22,2026-08-22,1093.03,0
TX018392,EXP001,Treatment,CLK391449,2026-08-22,2026-08-27,595.97,false
TX018393,EXP001,Treatment,CLK391471,2026-08-22,2026-08-23,182.56,0
TX018394,EXP001,Treatment,CLK391472,2026-08-22,2026-08-29,104.67,false
TX018395,EXP001,Treatment,CLK391475,2026-08-22,2026-09-01,340.79,0
TX018396,EXP001,Treatment,CLK391483,2026-08-22,2026-08-23,779.6,0
TX018397,EXP001,Treatment,CLK391506,2026-08-22,2026-08-23,242.77,1
TX018398,EXP001,Treatment,CLK391526,2026-08-22,2026-08-30,122.07,false
TX018399,EXP001,Treatment,CLK391533,2026-08-22,2026-08-25,637.84,false
TX018400,EXP001,Treatment,CLK391534,2026-08-22,2026-08-24,139.53,0
TX018401,EXP001,Treatment,CLK391551,2026-08-22,2026-08-23,689.51,true
TX018402,EXP001,Treatment,CLK391579,2026-08-22,2026-08-22,897.78,false
TX018403,EXP001,Treatment,CLK391600,2026-08-22,2026-08-24,117.46,false
TX018404,EXP001,Treatment,CLK391607,2026-08-22,2026-08-23,366.53,false
TX018405,EXP001,Treatment,CLK391628,2026-08-22,2026-08-27,628.77,false
TX018406,EXP001,Treatment,CLK391632,2026-08-22,2026-08-23,408.78,false
TX018407,EXP001,Treatment,CLK391638,2026-08-22,2026-08-29,621.9,0
TX018408,EXP001,Treatment,CLK391639,2026-08-22,2026-08-28,500.15,false
TX018409,EXP001,Treatment,CLK391645,2026-08-22,2026-09-01,488.21,0
TX018410,EXP001,Treatment,CLK391682,2026-08-22,2026-08-29,745.89,false
TX018411,EXP001,Treatment,CLK391684,2026-08-22,2026-08-22,732.75,0
TX018412,EXP001,Treatment,CLK391693,2026-08-22,2026-08-23,211.55,false
TX018413,EXP001,Treatment,CLK391715,2026-08-22,2026-08-23,348.48,false
TX018414,EXP001,Treatment,CLK391725,2026-08-22,2026-08-24,,0
TX018415,EXP001,Treatment,CLK391726,2026-08-22,2026-08-29,,0
TX018416,EXP001,Treatment,CLK391742,2026-08-22,2026-08-27,534.65,false
TX018417,EXP001,Treatment,CLK391747,2026-08-22,2026-09-01,1104.51,0
TX018418,EXP001,Treatment,CLK391757,2026-08-22,2026-08-24,850.4,0
TX018419,EXP001,Treatment,CLK391780,2026-08-22,2026-08-27,640.74,0
TX018420,EXP001,Treatment,CLK391824,2026-08-22,2026-08-27,187.32,0
TX018421,EXP001,Treatment,CLK391848,2026-08-22,2026-08-29,465.49,0
TX018422,EXP001,Treatment,CLK391853,2026-08-22,2026-08-24,720.53,1
TX018423,EXP001,Treatment,CLK391862,2026-08-22,2026-08-28,250.02,0
TX018424,EXP001,Treatment,CLK391951,2026-08-22,2026-08-26,571.4,false
TX018425,EXP001,Treatment,CLK391986,2026-08-22,2026-08-29,515.79,false
TX018426,EXP001,Treatment,CLK392056,2026-08-22,2026-08-28,840.34,0
TX018427,EXP001,Treatment,CLK392065,2026-08-22,2026-08-23,132.45,false
TX018428,EXP001,Treatment,CLK392071,2026-08-22,2026-08-29,107.81,false
TX018429,EXP001,Treatment,CLK392084,2026-08-22,2026-08-23,,0
TX018430,EXP001,Treatment,CLK392096,2026-08-22,2026-08-24,463.67,false
TX018431,EXP001,Treatment,CLK392114,2026-08-22,2026-08-23,450.8,0
TX018432,EXP001,Treatment,CLK392115,2026-08-22,2026-08-24,466.29,false
